"game_date","away_team","home_team","away_sp","home_sp","away_gap","home_gap","sp_edge","bat_edge","bp_edge","park_adj","composite","band","model_dir","aligned","alignment_type","qualified","away_ml","home_ml","away_rl","home_rl","total","away_score","home_score","model","lean","bet_placed","bet_description","bet_result","notes","logged_at"
"2026-05-27","ATL","BOS","Elder, Bryce","Early, Connelly","","","0.0","0.0","0.0","-1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","0","8","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-27","CIN","NYM","Abbott, Andrew","Brazobán, Huascar","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-27","MIN","CWS","Prielipp, Connor","Sandlin, David","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","15","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-27","NYY","KCR","Cole, Gerrit","Cameron, Noah","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","7","0","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-27","HOU","TEX","Burrows, Mike","deGrom, Jacob","","","0.0","0.0","0.0","-0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","4","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-27","COL","LAD","Sugano, Tomoyuki","Ohtani, Shohei","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-26","NYY","KCR","Schlittler, Cam","Falter, Bailey","-0.037","","4.1","2.7","0.0","0.5","6.8","5-8","AWAY","1","BILATERAL","0","","","","","","15","1","1","","1","NYY -1.5","WIN","OLD formula; NYY 15-1","2026-06-04 14:20 UTC"
"2026-05-26","CIN","NYM","Burns, Chase","Peterson, David","-0.010","+0.012","1.3","1.8","0.0","-1.0","3.0","2-5","AWAY","0","NONE","0","","","","","","7","2","1","","1","CIN -1.5","WIN","OLD formula; CIN 7-2","2026-06-04 14:20 UTC"
"2026-05-26","STL","MIL","McGreevy, Michael","Harrison, Kyle","-0.077","-0.003","10.2","1.2","0.0","0.0","11.1","8+","AWAY","1","SP-DOM","1","","","","","","0","6","0","","1","MIL ML (home, model override)","WIN","OLD formula; model AWAY/STL; overlay MIL; MIL 6-0","2026-06-04 14:20 UTC"
"2026-05-26","CHC","PIT","TBD","Ashcraft, Braxton","","","0.7","0.4","0.0","-0.5","1.1","0-2","NEUT","0","NONE","0","","","","","","1","12","","","1","PIT ML (home)","WIN","OLD formula; PIT 12-1","2026-06-04 14:20 UTC"
"2026-05-26","ARI","SFG","Rodriguez, Eduardo","Mahle, Tyler","-0.042","","9.6","2.1","0.0","1.5","11.7","8+","AWAY","1","BILATERAL","0","","","","","","7","5","1","","1","ARI ML","WIN","OLD formula; ARI 7-5","2026-06-04 14:20 UTC"
"2026-05-26","PHI","SDP","Nola, Aaron","Vásquez, Randy","+0.026","-0.059","-8.6","-1.0","0.0","1.5","-9.6","8+","HOME","1","SP-DOM","1","","","","","","4","3","0","","1","SDP ML (home)","LOSS","OLD formula; model HOME/SDP; PHI 4-3","2026-06-04 14:20 UTC"
"2026-05-26","WSH","CLE","Cavalli, Cade","Cantillo, Joey","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-26","TBR","BAL","Jax, Griffin","Baz, Shane","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-26","LAA","DET","Kochanowicz, Jack","Montero, Keider","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","10","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-26","ATL","BOS","Strider, Spencer","Suarez, Ranger","","","0.0","0.0","0.0","-1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","7","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-26","MIA","TOR","Alcantara, Sandy","Fisher, Braydon","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","1","8","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-26","MIN","CWS","Ryan, Joe","Burke, Sean","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","5","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-26","HOU","TEX","Alexander, Jason","Leiter, Jack","","","0.0","0.0","0.0","-0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","7","10","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-26","SEA","ATH","Hancock, Emerson","Jump, Gage","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","4","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-26","COL","LAD","Freeland, Kyle","Lauer, Eric","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","15","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-25","TBR","BAL","McClanahan, Shane","Bradish, Kyle","-0.056","+0.021","7.7","-1.4","0.0","0.0","6.3","5-8","AWAY","1","SP-DOM","1","","","","","","7","9","0","","1","TBR ML","LOSS","OLD formula; BAL 9-7","2026-06-04 14:20 UTC"
"2026-05-25","MIA","TOR","Junk, Janson","TBD","","","-2.1","0.1","0.0","0.5","-2.0","2-5","NEUT","0","NONE","0","","","","","","8","2","","","1","TOR ML (home)","LOSS","OLD formula; MIA 8-2","2026-06-04 14:20 UTC"
"2026-05-25","WSH","CLE","TBD","Cantillo, Joey","","+0.011","1.2","2.9","0.0","0.0","4.1","2-5","AWAY","0","NONE","0","","","","","","10","2","1","","1","CLE ML (home)","LOSS","OLD formula; WSH 10-2","2026-06-04 14:20 UTC"
"2026-05-25","PHI","SDP","Nola, Aaron","Vásquez, Randy","+0.026","-0.059","-8.6","-1.0","0.0","1.5","-9.6","8+","HOME","1","SP-DOM","1","","","","","","3","0","0","","1","PHI ML (away, model override)","WIN","OLD formula; model HOME/SDP; overlay PHI; PHI 3-0","2026-06-04 14:20 UTC"
"2026-05-25","CHC","PIT","Brown, Ben","Mlodzinski, Carmen","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-25","MIN","CWS","Matthews, Zebby","Kay, Anthony","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-25","STL","MIL","Liberatore, Matthew","Misiorowski, Jacob","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-25","NYY","KCR","Warren, Will","Wacha, Michael","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","4","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-25","CIN","NYM","Lodolo, Nick","McLean, Nolan","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","7","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-25","ARI","SFG","Kelly, Merrill","Roupp, Landen","","","0.0","0.0","0.0","1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","6","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-25","HOU","TEX","Imai, Tatsuya","Rocker, Kumar","","","0.0","0.0","0.0","-0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","9","0","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-25","COL","LAD","Gordon, Tanner","Sheehan, Emmet","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","3","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-25","SEA","ATH","Castillo, Luis","Civale, Aaron","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","9","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-24","CLE","PHI","Messick, Parker","Painter, Andrew","","+0.020","1.4","-1.4","0.0","0.0","2.0","2-5","NEUT","0","NONE","0","","","","","","3","1","","","1","CLE -1.5","WIN","OLD formula; CLE 3-1","2026-06-04 14:20 UTC"
"2026-05-24","TBR","NYY","Rasmussen, Drew","Weathers, Ryan","","","0.2","-3.3","0.0","-1.5","-3.1","2-5","HOME","0","NONE","0","","","","","","0","2","1","","1","TBR ML","LOSS","OLD formula; NYY 2-0","2026-06-04 14:20 UTC"
"2026-05-24","LAD","MIL","Yamamoto, Yoshinobu","Sproat, Brandon","","+0.029","5.7","3.7","0.0","0.0","9.4","8+","AWAY","1","BILATERAL","0","","","","","","5","1","1","","1","LAD -1.5","WIN","OLD formula; LAD 5-1","2026-06-04 14:20 UTC"
"2026-05-24","PIT","TOR","Keller, Mitch","Cease, Dylan","","","5.7","2.2","0.0","0.5","7.9","5-8","AWAY","1","BILATERAL","0","","","","","","4","1","1","","1","TOR -1.5 (home)","LOSS","OLD formula; model AWAY/PIT; bet TOR; PIT 4-1","2026-06-04 14:20 UTC"
"2026-05-24","DET","BAL","Valdez, Framber","Young, Brandon","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","3","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-24","DET","BAL","Melton, Troy","Rogers, Trevor","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","4","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-24","MIN","BOS","Ober, Bailey","Gray, Sonny","","","0.0","0.0","0.0","-1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","6","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-24","NYM","MIA","Scott, Christian","Phillips, Tyler","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","0","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-24","SEA","KCR","Woo, Bryan","Lugo, Seth","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","8","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-24","HOU","CHC","Lambert, Peter","Imanaga, Shota","","","0.0","0.0","0.0","-1.0","0.0","0-2","NEUT","0","NONE","0","","","","","","8","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-24","CWS","SFG","Schultz, Noah","Ray, Robbie","","","0.0","0.0","0.0","1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","5","8","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-24","COL","ARI","Quintana, Jose","Nelson, Ryne","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","9","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-24","ATH","SDP","Medina, Luis","King, Michael","","","0.0","0.0","0.0","1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","5","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-24","WSH","ATL","Griffin, Foster","Pérez, Martín","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-24","TEX","LAA","Gore, MacKenzie","Detmers, Reid","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-24","STL","CIN","Mautz, Brycen","Singer, Brady","","","0.0","0.0","0.0","-1.0","0.0","0-2","NEUT","0","NONE","0","","","","","","","","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-23","PHI","CLE","Cecconi, Slade","TBD","","","-1.2","1.4","0.0","0.0","0.2","0-2","NEUT","0","NONE","0","","","","","","3","0","","","1","PHI -1.5","WIN","OLD formula; SP partial","2026-06-04 14:20 UTC"
"2026-05-23","SEA","KCR","Kirby, George","TBD","","","-0.9","1.4","0.0","0.5","0.5","0-2","NEUT","0","NONE","0","","","","","","0","5","","","1","SEA -1.5","LOSS","OLD formula; KC 5-0","2026-06-04 14:20 UTC"
"2026-05-23","NYM","MIA","Peralta, Freddy","Meyer, Max","","","-5.0","1.3","0.0","0.0","-3.7","2-5","HOME","0","SP-DOM","0","","","","","","1","4","1","","1","MIA ML (home)","WIN","OLD formula; MIA 4-1","2026-06-04 14:20 UTC"
"2026-05-23","STL","CIN","Pallante, Andre","Paddack, Chris","","","0.0","0.0","0.0","-1.0","0.0","0-2","NEUT","0","NONE","0","","","","","","8","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-23","STL","CIN","Leahy, Kyle","Petty, Chase","","","0.0","0.0","0.0","-1.0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","7","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-23","HOU","CHC","Teng, Kai-Wei","Rea, Colin","","","0.0","0.0","0.0","-1.0","0.0","0-2","NEUT","0","NONE","0","","","","","","3","0","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-23","PIT","TOR","Skenes, Paul","Corbin, Patrick","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","2","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-23","CWS","SFG","Hudson, Bryan","Houser, Adrian","","","0.0","0.0","0.0","1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","3","10","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-23","MIN","BOS","Bradley, Taj","Morán, Jovani","","","0.0","0.0","0.0","-1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","4","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-23","WSH","ATL","Irvin, Jake","Holmes, Grant","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","0","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-23","LAD","MIL","Sasaki, Roki","Gasser, Robert","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","11","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-23","ATH","SDP","Ginn, J.T.","Giolito, Lucas","","","0.0","0.0","0.0","1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","0","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-23","TEX","LAA","Eovaldi, Nathan","Ureña, Walbert","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-23","COL","ARI","Lorenzen, Michael","Gallen, Zac","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","4","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-23","TBR","NYY","Rasmussen, Drew","Weathers, Ryan","","","0.0","0.0","0.0","-1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","","","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-23","DET","BAL","Valdez, Framber","Young, Brandon","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","","","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-22","HOU","CHC","Arrighetti, Spencer","Taillon, Jameson","-0.075","","7.8","-0.3","0.0","-1.0","7.5","5-8","AWAY","1","SP-DOM","0","","","","","","4","2","1","","1","HOU ML","WIN","OLD formula; Arrighetti unlucky signal","2026-06-04 14:20 UTC"
"2026-05-22","ATL","WSH","Elder, Bryce","TBD","-0.023","","2.5","0.2","0.0","0.0","2.7","2-5","AWAY","0","NONE","0","","","","","","5","4","1","","1","ATL -1.5","WIN","OLD formula","2026-06-04 14:20 UTC"
"2026-05-22","NYM","MIA","Peralta, Freddy","Pérez, Eury","","","-1.6","1.3","0.0","0.0","-0.3","0-2","NEUT","0","NONE","0","","","","","","1","2","","","1","NYM ML","LOSS","OLD formula; MIA 2-1","2026-06-04 14:20 UTC"
"2026-05-22","CLE","PHI","Williams, Gavin","Sánchez, Cristopher","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","0","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-22","TBR","NYY","Martinez, Nick","Cole, Gerrit","","","0.0","0.0","0.0","-1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","4","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-22","PIT","TOR","Chandler, Bubba","Gausman, Kevin","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","2","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-22","MIN","BOS","Prielipp, Connor","Tolle, Payton","","","0.0","0.0","0.0","-1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","8","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-22","DET","BAL","Flaherty, Jack","Akin, Keegan","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","4","7","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-22","SEA","KCR","Gilbert, Logan","Cameron, Noah","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","0","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-22","LAD","MIL","Wrobleski, Justin","Henderson, Logan","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-22","TEX","LAA","deGrom, Jacob","Rodriguez, Grayson","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","9","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-22","COL","ARI","Sugano, Tomoyuki","Soroka, Michael","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","3","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-22","ATH","SDP","Springs, Jeffrey","Buehler, Walker","","","0.0","0.0","0.0","1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","3","7","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-22","CWS","SFG","Martin, Davis","McDonald, Trevor","","","0.0","0.0","0.0","1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","9","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-22","STL","CIN","Leahy, Kyle","Paddack, Chris","","","0.0","0.0","0.0","-1.0","0.0","0-2","NEUT","0","NONE","0","","","","","","","","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-21","PIT","STL","Ashcraft, Braxton","McGreevy, Michael","","","-10.9","-0.2","0.0","0.0","-11.1","8+","HOME","1","SP-DOM","0","","","","","","6","2","0","","1","PIT ML (model disagreed)","WIN","OLD formula; model HOME/STL; we bet PIT","2026-06-04 14:20 UTC"
"2026-05-21","ATL","MIA","TBD","TBD","","","0.0","2.9","0.0","0.0","2.9","2-5","AWAY","0","NONE","0","","","","","","9","3","1","","1","ATL -1.5","WIN","OLD formula; SP data unavailable","2026-06-04 14:20 UTC"
"2026-05-21","TOR","NYY","TBD","TBD","","","0.0","-3.8","0.0","-1.5","-3.8","2-5","HOME","0","NONE","0","","","","","","2","0","0","","1","TOR ML","WIN","OLD formula; SP data unavailable","2026-06-04 14:20 UTC"
"2026-05-21","NYM","WSH","Peterson, David","TBD","+0.012","","0.0","-1.3","0.0","0.0","-1.3","0-2","NEUT","0","NONE","0","","","","","","","","","","1","NYM/WSH o7.5","LOSS","OLD formula; OVER loss 3 total runs","2026-06-04 14:20 UTC"
"2026-05-21","CLE","DET","Cantillo, Joey","Mize, Casey","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","3","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-21","ATH","LAA","Severino, Luis","Soriano, José","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","3","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-21","COL","ARI","Agnos, Zach","Rodriguez, Eduardo","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-20","ATL","MIA","Sale, Chris","TBD","+0.022","","3.7","2.9","0.0","0.0","6.6","5-8","AWAY","1","BILATERAL","1","","","","","","9","1","1","","1","ATL ML -1.5","WIN","OLD formula","2026-06-04 14:20 UTC"
"2026-05-20","MIL","CHC","TBD","Harrison, Kyle","","-0.003","0.0","-1.4","0.0","-1.0","-1.7","0-2","NEUT","0","NONE","0","","","","","","5","0","","","1","MIL ML","WIN","OLD formula; SP data partial","2026-06-04 14:20 UTC"
"2026-05-20","LAD","SDP","Ohtani, Shohei","TBD","-0.028","","2.8","2.6","0.0","1.5","5.4","5-8","AWAY","1","BILATERAL","1","","","","","","4","0","1","","1","LAD -1.5","WIN","OLD formula","2026-06-04 14:20 UTC"
"2026-05-20","CWS","SEA","Burke, Sean","Hancock, Emerson","-0.025","-0.038","-1.9","0.0","0.0","0.0","-1.9","0-2","NEUT","0","NONE","0","","","","","","0","9","","","1","CWS@SEA u7.5","LOSS","OLD formula; 9 total runs; UNDER loss","2026-06-04 14:20 UTC"
"2026-05-20","CIN","PHI","Abbott, Andrew","Nola, Aaron","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","9","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-20","BAL","TBR","Baz, Shane","Matz, Steven","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","3","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-20","HOU","MIN","Burrows, Mike","Ryan, Joe","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","1","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-20","TEX","COL","Leiter, Jack","Freeland, Kyle","","","0.0","0.0","0.0","-3.0","0.0","0-2","NEUT","0","NONE","0","","","","","","5","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-20","SFG","ARI","Mahle, Tyler","Kelly, Merrill","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","3","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-20","CLE","DET","Bibee, Tanner","TBD","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","3","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-20","NYM","WSH","Thornton, Zach","Littell, Zack","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","4","8","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-20","TOR","NYY","Yesavage, Trey","Schlittler, Cam","","","0.0","0.0","0.0","-1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","2","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-20","BOS","KCR","Early, Connelly","Wacha, Michael","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","4","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-20","PIT","STL","Mlodzinski, Carmen","McGreevy, Michael","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","7","0","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-20","ATH","LAA","Civale, Aaron","Kochanowicz, Jack","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-19","ATL","MIA","Pérez, Martín","Garrett, Braxton","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","8","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-19","CLE","DET","Messick, Parker","Montero, Keider","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","4","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-19","BAL","TBR","Bradish, Kyle","Jax, Griffin","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","1","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-19","CIN","PHI","Burns, Chase","Luzardo, Jesús","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","4","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-19","NYM","WSH","McLean, Nolan","Griffin, Foster","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","9","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-19","TOR","NYY","Cease, Dylan","Warren, Will","","","0.0","0.0","0.0","-1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","4","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-19","BOS","KCR","Suarez, Ranger","Falter, Bailey","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","7","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-19","HOU","MIN","Alexander, Jason","Matthews, Zebby","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","2","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-19","MIL","CHC","Misiorowski, Jacob","Brown, Ben","","","0.0","0.0","0.0","-1.0","0.0","0-2","NEUT","0","NONE","0","","","","","","5","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
